CustomerID,Recency,Frequency,Monetary,Cluster
15048,64,4,384.05,1
15049,273,1,121.17000000000002,0
15050,24,3,1782.09,1
15051,22,3,1391.61,1
15052,318,1,215.78,0
15053,4,3,697.79,1
15054,11,2,302.1,1
15057,274,2,1489.5,0
15058,24,11,2124.99,1
15059,40,9,1337.72,1
15060,7,4,303.09000000000003,1
15061,3,48,54534.14,2
15062,70,4,987.86,1
15063,212,1,370.8,0
15065,37,4,3158.13,1
15066,52,1,893.59,1
15067,77,3,1744.76,1
15068,45,2,553.36,1
15069,178,1,1109.53,0
15070,372,1,106.2,0
15071,93,2,982.07,1
15073,9,3,1043.41,1
15074,104,1,748.87,1
15075,77,1,773.03,1
15076,172,1,880.85,0
15078,6,32,9743.11,3
15079,212,4,895.61,0
15081,21,5,504.8,1
15083,256,1,88.2,0
15087,281,1,306.94,0
15088,20,2,1160.07,1
15089,9,6,2420.84,1
15090,307,1,381.32,0
15091,67,1,480.71,1
15092,214,2,457.81,0
15093,17,6,4597.02,1
15095,103,4,1370.6,1
15096,42,1,219.39,1
15097,3,1,248.08,1
15098,181,3,39916.5,3
15099,83,1,410.48,1
15100,333,3,876.0,0
15101,8,2,317.53000000000003,1
15103,30,2,703.36,1
15104,196,2,1027.44,0
15105,17,7,2298.93,1
15106,17,5,1422.52,1
15107,310,6,319.5,0
15109,245,1,484.95,0
15110,23,4,996.1,1
15111,28,3,1567.48,1
15113,9,3,3609.33,1
15114,29,10,2760.56,1
15115,17,1,340.11,1
15116,17,4,1352.75,1
15117,14,5,1551.78,1
15118,133,1,244.8,1
15119,245,1,266.4,0
15120,133,1,358.82,1
15121,49,2,457.72,1
15122,113,3,1633.78,1
15123,6,2,2199.31,1
15124,22,2,184.19,1
15125,24,15,11528.48,3
15127,65,1,406.53,1
15128,59,4,1471.0,1
15129,49,11,3447.4,3
15130,169,1,330.11,0
15132,17,5,977.93,1
15133,127,3,982.42,1
15134,14,8,1387.99,1
15135,238,1,139.05,0
15136,2,4,1286.7,1
15139,239,2,178.96,0
15140,51,7,2354.25,1
15142,45,1,498.74,1
15143,225,1,259.45,0
15144,7,17,6580.4400000000005,3
15145,3,4,1194.73,1
15146,164,2,1327.16,0
15147,239,1,623.5,0
15148,10,1,301.29,1
15149,133,1,520.8000000000001,1
15150,16,10,5314.47,3
15152,9,13,4745.69,3
15153,30,1,329.25,1
15154,74,1,296.42,1
15156,0,3,961.49,1
15157,3,3,1936.07,1
15158,44,1,401.4,1
15159,1,30,18641.01,3
15160,356,1,158.16,0
15163,17,2,304.47,1
15164,68,3,843.05,1
15165,372,1,487.75,0
15167,320,1,163.0,0
15168,25,1,106.56,1
15171,330,1,1289.5,0
15172,8,5,1624.05,1
15174,322,1,135.75,0
15175,71,1,224.14,1
15178,259,1,40.5,0
15179,17,5,2206.9500000000003,1
15180,366,1,87.5,0
15181,65,3,689.48,1
15182,153,2,622.85,0
15184,28,2,406.76,1
15185,69,1,310.62,1
15186,13,2,411.41,1
15187,1,16,4777.18,3
15189,0,41,16225.39,3
15192,119,3,1044.32,1
15193,60,1,499.32,1
15194,2,15,7616.53,3
15195,2,1,3861.0,1
15197,10,3,1079.61,1
15198,91,2,193.64,1
15199,58,4,1268.7,1
15201,86,5,1236.54,1
15203,25,6,1827.8,1
15204,356,1,316.58,0
15205,84,2,653.24,1
15206,9,4,420.3,1
15208,0,5,870.12,1
15210,224,1,331.18,0
15211,59,2,894.4100000000001,1
15212,240,1,101.8,0
15213,318,2,328.35,0
15214,1,8,1661.44,1
15215,46,3,734.94,1
15216,87,1,96.6,1
15218,10,11,5756.89,3
15219,175,1,305.75,0
15220,51,6,1778.96,1
15221,365,1,403.25,0
15222,318,1,585.0,0
15223,225,2,755.75,0
15224,357,2,322.08,0
15225,233,1,409.4,0
15226,310,1,154.41,0
15227,36,5,1219.4,1
15228,65,4,3386.71,1
15230,238,2,429.6,0
15232,112,2,612.06,1
15234,276,1,197.0,0
15235,217,12,2247.51,0
15236,298,1,321.05,0
15237,1,4,1412.32,1
15238,28,3,1071.99,1
15239,9,2,780.59,1
15240,44,5,1706.57,1
15241,66,8,1756.44,1
15243,73,1,316.68,1
15244,64,2,631.57,1
15245,133,3,2515.84,1
15246,237,2,514.15,0
15247,121,1,356.0,1
15249,31,13,6688.46,3
15251,8,11,10484.99,3
15252,35,2,740.78,1
15253,15,5,918.2,1
15254,126,1,300.36,1
15255,66,1,890.85,1
15256,148,1,98.45,0
15257,282,1,317.15,0
15258,168,2,623.16,0
15260,99,7,1810.77,1
15261,134,1,254.82,1
15262,323,1,178.95000000000002,0
15263,106,1,156.51,1
15264,63,1,393.74,1
15265,150,2,1506.12,0
15266,337,1,119.3,0
15267,21,5,1717.36,1
15269,23,1,408.8,1
15270,15,7,2379.49,1
15271,6,15,2507.07,3
15272,56,2,721.94,1
15274,3,2,716.57,1
15275,37,1,615.14,1
15276,65,1,135.31,1
15277,46,1,255.9,1
15279,354,1,290.51,0
15280,171,1,113.12,0
15281,58,9,2332.15,1
15286,49,1,240.55,1
15287,21,2,486.69,1
15288,42,5,2306.52,1
15289,28,3,939.78,1
15290,4,18,7943.22,3
15291,25,15,4668.3,3
15292,200,1,180.94,0
15296,50,6,3672.86,1
15297,9,3,641.94,1
15298,1,12,4799.9,3
15299,66,7,4507.01,1
15300,63,1,496.44,1
15301,50,12,5070.35,3
15303,289,1,574.02,0
15304,60,8,694.4,1
15306,63,3,1174.35,1
15307,95,1,205.3,1
15308,273,1,310.47,0
15311,0,91,60767.9,2
15312,74,4,924.85,1
15313,109,1,52.0,1
15314,198,1,327.97,0
15315,63,2,570.5,1
15316,326,1,165.0,0
15318,3,1,312.62,1
15319,283,1,204.5,0
15320,43,1,267.13,1
15321,70,3,2748.31,1
15322,85,1,679.68,1
15325,103,1,162.29,1
15326,333,1,311.71,0
15327,52,1,208.75,1
15329,38,3,1049.7,1
15330,31,2,714.9599999999999,1
15333,207,1,1028.56,0
15334,156,3,351.67,0
15335,52,1,173.97,1
15339,65,2,574.07,1
15341,80,1,2020.52,1
15342,129,1,406.09,1
15343,86,1,364.5,1
15344,0,3,563.94,1
15345,45,1,393.54,1
15346,332,1,252.42,0
15347,365,1,201.6,0
15348,71,1,158.04,1
15349,157,2,473.81,0
15350,372,1,115.65,0
15351,11,7,1960.11,1
15353,254,2,777.02,0
15355,28,2,277.05,1
15356,30,10,2766.5,1
15358,4,22,8347.2,3
15360,39,1,427.93,1
15361,361,1,418.92,0
15363,372,1,326.0,0
15364,95,2,913.19,1
15365,25,7,2314.32,1
15366,74,2,602.51,1
15367,56,4,1877.59,1
15368,20,1,446.94000000000005,1
15370,40,7,2386.05,1
15372,136,1,2007.4,1
15373,7,12,2415.91,3
15374,128,1,168.0,1
15376,39,3,1233.36,1
15379,168,7,3703.29,0
15380,8,5,1690.26,1
15381,213,2,596.85,0
15382,14,6,5955.71,1
15384,169,2,642.41,0
15385,39,1,316.88,1
15386,185,1,394.14,0
15389,171,1,500.0,0
15392,4,4,1535.53,1
15393,15,2,231.86,1
15394,9,4,2183.54,1
15395,325,1,107.45,0
15396,112,1,288.18,1
15397,289,1,94.0,0
15398,15,2,1345.53,1
15399,0,3,815.77,1
15400,91,5,716.2,1
15402,148,2,626.77,0
15405,188,1,349.1,0
15406,30,2,510.71,1
15407,33,4,1056.44,1
15408,263,1,267.18,0
15410,83,8,3450.84,1
15411,25,4,1358.88,1
15412,170,1,190.53,0
15414,9,3,774.9000000000001,1
15415,312,1,572.8100000000001,0
15416,64,4,3984.32,1
15417,84,1,508.8,1
15419,24,1,135.86,1
15421,58,4,950.36,1
15422,322,2,97.7,0
15423,37,1,43.5,1
15424,253,2,383.34,0
15426,18,5,1447.39,1
15427,32,3,1483.14,1
15428,14,1,93.78,1
15429,26,2,397.35,1
15432,22,1,171.19000000000003,1
15433,213,2,533.3,0
15434,7,5,1041.48,1
15435,21,1,149.29,1
15436,11,3,1122.53,1
15437,261,1,200.16,0
15438,130,1,156.57999999999998,1
15440,54,3,383.68,1
15442,248,1,594.0,0
15443,1,7,3236.91,1
15444,8,2,1418.26,1
15445,263,1,113.5,0
15447,330,1,155.17000000000002,0
15448,312,1,494.64,0
15449,25,3,974.52,1
15450,29,1,429.84,1
15452,29,3,538.73,1
15453,1,7,1388.37,1
15454,361,1,179.1,0
15456,282,3,447.22,0
15457,261,1,237.07,0
15458,24,1,161.64,1
15460,353,1,216.76,0
15462,93,3,234.6,1
15463,28,1,126.14,1
15464,337,1,1048.85,0
15465,19,18,7354.62,3
15466,84,1,334.53,1
15467,8,3,524.88,1
15468,50,2,467.51,1
15469,49,2,538.55,1
15471,1,1,469.48,1
15472,112,1,371.56,1
15473,13,7,1771.2,1
15475,76,1,454.11,1
15478,39,2,1441.42,1
15482,15,12,11054.96,3
15483,160,4,233.81,0
15484,0,4,3594.31,1
15485,29,3,2575.0,1
15488,92,1,91.32,1
15489,22,3,1134.28,1
15491,94,6,3100.09,1
15492,27,2,659.46,1
15493,32,5,2001.8,1
15494,20,2,1299.23,1
15497,17,2,1262.2,1
15498,2,27,13316.4,3
15500,7,4,1131.56,1
15502,15,12,10384.93,3
15503,362,1,147.09,0
15504,80,1,52.83,1
15505,52,5,3610.96,1
15506,22,3,979.26,1
15507,171,1,492.36,0
15508,188,6,1000.27,0
15510,330,1,250.0,0
15511,11,5,909.23,1
15512,155,2,121.0,0
15513,32,19,14758.22,3
15514,11,11,4139.46,3
15516,44,3,62.43,1
15517,232,1,267.03,0
15518,63,8,1942.45,1
15520,1,1,343.5,1
15521,39,8,3000.2,1
15522,32,2,398.84,1
15523,83,1,412.0100000000001,1
15524,24,1,440.0,1
15525,1,3,825.92,1
15526,32,2,148.44,1
15527,18,8,2429.78,1
15528,253,1,229.33,0
15529,22,11,3995.23,3
15530,21,4,1502.35,1
15531,7,2,2007.44,1
15532,24,4,1580.93,1
15533,18,3,807.57,1
15535,172,4,536.4,0
15537,162,1,110.92,0
15539,6,1,538.46,1
15540,10,1,213.3,1
15541,113,1,85.13000000000001,1
15543,287,1,127.86,0
15544,8,9,3546.71,1
15545,53,2,292.72,1
15547,6,14,4954.84,3
15549,76,3,1693.26,1
15550,3,4,575.63,1
15551,36,1,436.06,1
15552,216,1,90.12,0
15553,59,1,437.23,1
15554,277,1,217.2,0
15555,11,16,4805.17,3
15556,23,1,279.77,1
15557,28,1,473.65,1
15561,11,4,800.5899999999999,1
15562,351,1,134.55,0
15563,21,4,1400.44,1
15565,49,2,173.16000000000005,1
15567,18,1,186.01,1
15568,2,3,758.29,1
15569,103,5,1375.71,1
15570,6,12,4165.52,3
15571,11,4,650.4300000000001,1
15572,4,7,2552.86,1
15573,31,2,607.45,1
15574,177,4,702.25,0
15576,37,1,940.67,1
15577,150,3,258.88,0
15578,161,1,127.1,0
15579,68,2,348.6,1
15581,120,13,3679.97,3
15582,24,3,682.9100000000001,1
15584,23,4,725.11,1
15585,176,1,455.3,0
15587,49,4,913.68,1
15589,255,3,478.53,0
15592,46,1,388.58,1
15593,70,1,199.8,1
15594,15,5,1771.78,1
15596,100,5,1406.59,1
15597,34,1,324.57,1
15598,52,1,240.68,1
15599,26,2,761.74,1
15601,10,14,6776.56,3
15602,7,9,1297.87,1
15603,78,1,48.48,1
15604,51,1,216.39,1
15605,35,5,1198.23,1
15606,60,9,2920.16,1
15607,336,1,104.76,0
15608,27,4,1093.68,1
15609,183,1,298.48,0
15610,51,1,112.46,1
15611,9,13,1591.45,3
15612,35,2,195.15,1
15615,9,23,10399.74,3
15618,32,4,776.851,1
15619,10,1,336.4,1
15620,56,3,1553.18,1
15621,3,4,1293.03,1
15622,42,9,3709.56,1
15623,140,1,301.03000000000003,1
15624,116,4,588.13,1
15625,103,4,1534.26,1
15626,74,2,675.8,1
15628,4,9,2870.24,1
15630,44,2,1186.35,1
15632,15,8,3285.31,1
15634,16,1,243.55,1
15636,89,2,724.76,1
15637,52,1,223.36,1
15639,133,1,425.32,1
15640,3,15,12515.66,3
15641,104,4,1887.2,1
15643,191,3,664.0,0
15644,165,4,813.0,0
15645,18,1,612.01,1
15646,157,3,447.64,0
15648,203,2,657.35,0
15649,335,2,816.0,0
15651,36,3,646.3,1
15652,90,1,337.74,1
15653,92,2,877.44,1
15654,8,2,922.53,1
15655,242,1,560.6700000000001,0
15656,44,4,748.5,1
15657,22,1,30.0,1
15658,189,5,1024.1,0
15659,43,1,306.45,1
15660,24,9,1600.86,1
15661,316,2,309.8,0
15663,105,1,138.14,1
15664,50,1,386.43,1
15665,167,2,2242.01,0
15667,39,1,301.32000000000005,1
15668,217,1,76.32000000000001,0
15669,39,4,684.34,1
15670,296,1,173.05,0
15671,18,7,2657.13,1
15673,87,4,2881.02,1
15674,72,5,2446.6,1
15675,80,3,323.69,1
15676,18,3,3435.76,1
15677,48,1,657.23,1
15678,52,1,352.7,1
15679,23,4,781.28,1
15680,8,3,1333.68,1
15681,24,5,1426.16,1
15683,116,1,193.75,1
15687,8,9,2993.1,1
15689,119,2,254.1,1
15690,3,2,239.76,1
15691,251,1,136.8,0
15692,27,1,191.04,1
15694,0,14,6479.4,3
15695,266,2,409.98,0
15696,32,8,2736.46,1
15699,17,1,309.65,1
15700,171,2,696.68,0
15701,1,4,1542.14,1
15703,264,1,211.5,0
15704,139,4,2293.62,1
15705,200,1,143.1,0
15706,63,4,1060.56,1
15707,34,4,945.58,1
15708,40,7,3364.24,1
15709,283,1,133.25,0
15712,8,5,1072.36,1
15713,142,2,356.7,1
15714,11,2,330.88,1
15716,145,4,1118.81,1
15717,233,1,150.3,0
15719,32,13,5045.61,3
15720,23,1,598.73,1
15721,11,1,507.08,1
15722,35,5,2222.56,1
15723,364,1,203.1,0
15724,200,2,218.25,0
15725,14,1,415.25,1
15727,16,7,5178.96,1
15729,212,1,85.0,0
15730,65,3,1120.88,1
15732,211,2,294.12,0
15733,282,1,162.3,0
15734,114,2,1339.45,1
15737,14,8,1205.12,1
15738,18,16,4812.42,3
15739,65,1,449.12,1
15740,48,1,154.88,1
15743,15,4,784.46,1
15744,77,1,34.8,1
15745,18,4,1094.59,1
15746,133,1,196.88,1
15747,12,3,974.04,1
15748,39,1,149.31,1
15749,234,3,44534.3,3
15750,2,8,2465.48,1
15752,39,7,2637.38,1
15753,304,1,79.2,0
15754,50,3,458.57,1
15755,9,6,2364.25,1
15756,60,4,532.96,1
15757,65,2,714.42,1
15758,24,1,205.25,1
15759,217,3,253.04,0
15762,64,2,583.75,1
15763,31,2,1086.92,1
15764,87,6,3279.9700000000003,1
15766,63,1,315.06,1
15768,115,3,621.83,1
15769,6,26,56252.72,2
15773,5,1,635.6800000000001,1
15774,68,1,270.8,1
15775,244,1,104.9,0
15776,132,1,241.62,1
15777,240,4,1047.11,0
15780,183,3,475.28,0
15781,24,3,345.46000000000004,1
15782,9,3,2614.74,1
15783,10,1,246.3,1
15785,32,5,2328.9700000000003,1
15786,45,3,4932.2,1
15787,25,3,948.05,1
15789,357,1,351.3,0
15790,9,1,220.85,1
15791,43,2,1612.69,1
15793,14,3,965.61,1
15795,149,1,610.01,0
15796,0,8,2711.56,1
15797,112,4,2207.4,1
15799,75,3,884.14,1
15800,106,2,699.08,1
15801,45,3,1063.95,1
15802,142,1,451.42,1
15803,50,1,415.8200000000001,1
15804,0,13,4206.39,3
15805,22,17,5528.4800000000005,3
15806,45,3,784.58,1
15807,49,3,903.9,1
15808,305,4,3734.97,0
15809,35,5,515.77,1
15810,78,4,1391.98,1
15811,21,6,2218.62,1
15812,106,5,1801.14,1
15813,207,2,1303.91,0
15814,16,4,1945.33,1
15815,63,5,2100.6,1
15819,48,4,1905.45,1
15820,319,1,206.98,0
15821,43,2,570.96,1
15822,2,2,885.47,1
15823,371,1,15.0,0
15825,171,1,532.94,0
15826,55,3,1654.31,1
15827,72,14,1836.09,3
15829,98,2,636.14,1
15830,37,1,576.0,1
15831,57,3,801.76,1
15832,253,1,836.79,0
15834,69,4,2233.75,1
15835,43,4,954.09,1
15836,49,1,137.37,1
15837,64,1,391.98,1
15838,10,19,33643.08,3
15839,32,3,1048.49,1
15840,58,2,355.56,1
15841,72,4,1224.06,1
15843,303,1,118.95,0
15844,45,1,130.73999999999998,1
15845,17,8,3711.77,1
15847,37,2,389.27,1
15850,18,2,238.85,1
15852,186,2,160.71,0
15853,51,1,110.8,1
15854,3,12,2974.65,3
15855,136,5,712.24,1
15856,3,27,16387.57,3
15857,18,1,297.0,1
15858,15,5,1438.85,1
15860,40,8,977.21,1
15861,11,8,3165.36,1
15862,7,4,832.88,1
15863,25,2,68.84,1
15864,21,6,1936.32,1
15865,40,3,895.13,1
15866,100,1,230.53,1
15867,4,15,3812.64,3
15869,276,2,149.64,0
15870,32,1,354.09000000000003,1
15872,14,2,360.93,1
15874,63,7,4405.88,1
15877,1,2,493.28,1
15880,368,1,343.28,0
15881,311,5,501.39,0
15882,198,4,516.36,0
15883,1,2,396.48,1
15885,92,3,379.35,1
15886,59,1,181.09,1
15888,80,1,168.31,1
15889,156,2,446.87,0
15891,226,1,524.52,0
15894,252,2,263.55,0
15895,149,1,179.17,0
15897,193,2,222.05,0
15898,0,5,1388.88,1
15899,368,1,56.25,0
15900,23,1,351.11,1
15901,16,3,363.88,1
15903,9,7,5126.76,1
15904,7,1,164.68,1
15906,19,7,1567.69,1
15907,3,3,967.45,1
15909,173,1,191.94,0
15910,0,8,1232.18,1
15912,177,2,264.62,0
15916,15,8,1528.09,1
15917,247,1,123.1,0
15918,190,2,334.23,0
15919,19,2,639.89,1
15920,153,4,167.5,0
15921,172,1,336.03000000000003,0
15922,372,1,369.5,0
15923,372,1,127.08,0
15925,193,1,207.15,0
15930,66,1,426.63,1
15932,3,8,2495.87,1
15933,20,3,1107.46,1
15935,238,2,416.86,0
15937,63,1,145.35000000000002,1
15938,111,5,404.58,1
15939,89,15,6115.01,3
15940,310,1,35.8,0
15942,133,1,337.44,1
15944,276,1,325.1,0
15945,364,1,181.0,0
15947,82,1,1708.24,1
15948,7,2,955.24,1
15949,16,2,364.72,1
15950,31,4,1765.51,1
15951,8,2,708.22,1
15952,33,4,806.57,1
15953,14,8,1659.38,1
15955,23,14,4416.26,3
15957,31,1,428.89,1
15958,73,1,104.35,1
15963,19,2,470.76,1
15965,16,4,845.64,1
15967,22,2,418.83,1
15969,2,3,666.1,1
15970,303,1,314.1,0
15971,16,12,4199.85,3
15973,366,1,307.82000000000005,0
15974,38,7,3442.15,1
15975,83,1,371.01,1
15976,164,2,430.94,0
15977,16,2,1054.73,1
15978,76,1,1098.78,1
15980,88,3,2398.86,1
15981,24,8,3408.48,1
15983,21,4,1475.02,1
15984,2,10,2837.67,1
15985,122,2,1142.42,1
15986,29,1,168.12,1
15987,11,7,1451.28,1
15988,18,1,158.03,1
15990,43,2,792.11,1
15992,3,1,41.99,1
15993,8,7,2797.57,1
15994,54,1,427.07,1
15996,87,6,1060.68,1
15998,36,5,3089.97,1
16000,2,3,12393.7,1
16003,29,5,2735.37,1
16005,11,4,615.39,1
16006,210,1,101.4,0
16007,47,4,1701.94,1
16008,23,3,478.78,1
16009,21,4,992.71,1
16010,245,3,407.5,0
16011,7,16,3362.71,3
16012,34,3,1415.29,1
16013,3,47,37130.6,2
16014,37,3,662.38,1
16015,3,3,705.39,1
16016,2,8,1508.76,1
16017,46,1,211.88,1
16018,38,2,408.9,1
16019,46,9,3786.24,1
16020,16,3,851.01,1
16022,259,1,628.28,0
16023,45,3,719.81,1
16024,11,1,251.24,1
16025,29,1,439.66,1
16026,42,1,236.09,1
16027,91,6,934.62,1
16029,38,63,81024.84,2
16030,309,1,331.24,0
16031,91,2,548.94,1
16033,5,20,8816.4,3
16034,195,3,437.7000000000001,0
16036,86,2,758.9200000000001,1
16037,269,3,855.02,0
16038,7,3,471.78,1
16040,64,3,1313.55,1
16041,30,3,3166.4,1
16042,21,5,1197.27,1
16043,36,4,773.99,1
16045,119,4,1340.7,1
16048,372,2,256.44,0
16049,39,3,1111.79,1
16050,173,1,137.9,0
16052,53,1,362.06,1
16053,32,2,1511.95,1
16054,144,1,783.9,0
16055,220,1,134.8,0
16056,44,1,664.85,1
16057,15,7,2263.12,1
16059,65,6,1459.86,1
16062,9,4,1153.62,1
16063,259,1,335.32,0
16065,364,1,372.09,0
16066,16,5,1521.87,1
16070,21,2,852.15,1
16071,44,1,326.24,1
16072,287,1,584.3199999999999,0
16073,296,1,122.4,0
16076,2,10,2234.73,1
16078,283,1,79.2,0
16079,16,3,1352.0,1
16080,81,2,217.16,1
16081,55,5,2806.9,1
16083,100,2,1317.62,1
16084,298,1,436.18,0
16085,22,5,981.51,1
16086,58,5,1121.39,1
16091,154,2,315.06,0
16092,114,3,817.86,1
16093,106,1,17.0,1
16094,11,4,1078.23,1
16096,263,1,320.62,0
16097,239,1,185.05,0
16098,87,7,2005.63,1
16099,49,3,731.9,1
16101,70,1,1290.7,1
16102,41,3,1842.14,1
16103,6,6,1429.64,1
16104,61,1,302.36,1
16105,248,1,336.96,0
16106,65,1,108.38,1
16107,17,7,3204.1600000000003,1
16108,84,1,842.5,1
16109,218,2,611.88,0
16110,44,3,1337.48,1
